name,latitude,longitude
Hayat Ağacı Eczanesi,40.9925475,29.1226863
Aynil Eczanesi,41.0891441,28.8678564
Yeni Eczane,41.1433873,28.4601787
Zümrüt Eczanesi,41.0765053,28.9382257
Ardıç Eczanesi,41.0762243,28.9257487
Bahar Eczanesi,41.0228600,29.1129408
Eczane Rüzgar,40.9681390,29.0743531
İrem Özdoğan Eczanesi,40.9824789,29.0652149
Eczane Lotus 14,40.9896612,29.0288087
Serdil Eczanesi,40.9841659,29.0573512
Ataşehir Metropol Eczanesi,40.9928218,29.1243973
Kübra Eczanesi,41.0797641,28.9412083
Uludağ Eczanesi,41.0798718,28.9410272
Hasan ceyhan,40.9466388,29.1088838
Taksim Eczanesi,41.0868081,28.8970815
Acil Şifa Eczanesi,41.0872100,28.8973451
Mihrimah Eczanesi,41.0241422,29.0166736
Gülşifa Eczanesi,41.0782338,28.9123724
Eczene Sevimlı,40.9714796,29.0769992
Eczane Lotus,41.0206000,28.7917330
Lale Eczanesi,40.9843213,29.0559856
Sezgi Eczanesi,40.9632111,29.0804418
Göl Panorama,41.0551497,28.6875710
Eczane Yaren Feneryolu,40.9761070,29.0478502
Eczane Mahur,40.9738105,29.0546286
Eczane Duru,40.9655831,29.0726690
Eczane Fenerbahçe Beyaz,40.9734409,29.0414319
Lundback Ecza Deposu,41.0152645,28.6895568
Esenyurt Melike Eczanesi,41.0033570,28.6973657
Cadde Eczanesi,41.0035041,28.6926852
Asil Eczanesi,40.9837109,29.0468752
Feyzan Eczanesi,40.9849169,29.0506525
İsimsiz Eczane,40.9889308,29.0250469
Çiftlik Eczanesi,41.0743425,29.0700998
Eczane Timsal,40.9671898,29.0810121
Meyse Eczanesi,41.0063600,28.6943851
Eczane Deva,40.9658653,29.0868928
Papatya Eczanesi,40.8265012,29.3151585
Tabela Eczanesi,41.0208830,28.6879353
İpek Eczanesi Esenyurt,41.0221701,28.6864491
Ayşe Çenet Eczaesi,41.0255011,28.6845183
Eczane Atatürk Bulvarı,40.9922744,29.1191190
Eczane Melissam,40.9924653,29.1209124
Eczane Coşan,40.9781950,29.0453544
Emine Eczanesi,41.0431612,28.6814094
Ardıçlı Eczanesi,41.0435265,28.6814876
Cemal Eczanesi,41.0432904,28.6815092
Büşra Eczanesi,40.8704174,29.3302218
Hazal Eczanesi,41.0332485,28.6762387
Şen Eczanesi,41.0331605,28.6762965
Pelin Işık Eczanesi,41.0330979,28.6763344
Eczane Talas,40.9907348,29.0287150
İsimsiz Eczane,40.8911525,29.1814744
İsimsiz Eczane,40.8905042,29.1811621
İsimsiz Eczane,40.8897190,29.1842585
Eczane Elit,40.9631900,29.0757850
Eczane Alev,40.9774545,29.1249285
Bahar Eczanesi,40.8781884,29.2346169
Eczane Şaşkınbakkal,40.9628414,29.0763855
Bağlarçeşme Eczanesi,41.0352680,28.6755129
Neslihan Aslan Eczanesi,40.9855611,29.2309404
Batuhan Eczanesi,40.9733590,29.0972447
Eczane Bilen,40.9674032,29.0931614
Eczane Hekim,40.9680795,29.0943024
Eczane Arısoy,40.9676116,29.0858348
Eczane Kadiköy,40.9693822,29.0835560
Eren Eczanesi,41.0424453,28.6927330
Eczane Artı,40.9835492,29.0588521
Eczane İpek Ekşioğlu,41.0241908,29.0367475
Eczane Cadde Sağlık,40.9689730,29.0649753
Halitağa Cadde Eczanesi,40.9926208,29.0298021
Eczane Cadde Plus,41.0180649,29.0317527
Eczane Vanilya,40.9574779,29.0861585
Eczane Boğaziçi,40.9701322,29.0706623
Bengi Eczanesi,40.9869637,28.7095435
Eczane Safranbolu,40.9701035,29.0812431
Eczane Şeyma Caner,40.9727165,29.0403552
Eczane Maya,40.9984199,29.1008648
Eczane Özgün,41.0134947,29.0549918
Eczane Tolga,40.9835197,29.0397547
Eczane Melis,40.9746988,29.0532923
Akasya Eczanesi,41.0031604,28.6973795
Eczane Elit,40.9735830,29.0564218
İsimsiz Eczane,41.0589919,29.0694716
İsimsiz Eczane,41.0587467,29.0698407
Ağva Şifa Eczanesi,41.1382548,29.8554239
Nova Eczanesi,40.9635664,29.0884856
Ezcane 19 Mayıs,40.9701004,29.0896722
Işılay Eczanesi,41.0187368,29.0202763
Pınar Eczanesi,41.1866292,29.0404190
Eczane Ayşe,41.0244510,29.0358304
Eczane Oksijen,40.9797103,29.0682731
Baltacı Eczanesi,41.0826107,28.8819819
Atasoy Eczanesi,41.0228844,28.6363948
Eczane Erenköy Pınar,40.9747289,29.0756288
Eczane Ihlamur,40.9847853,29.0381138
Eczane Vitamin,40.9850691,29.0378623
Eczane Lacivert,40.9799587,29.0437703
Ezcane Barış,40.9845987,29.0977741
Eczane Cansu,40.9847102,29.0396960
Eczane Kerem Demirgil,40.9831235,29.0401149
Eczane Altıyol Merkez,40.9906476,29.0280310
Tonba Eczanesi,40.9897164,29.1405759
Eczane,41.0982233,29.0518940
Eczane Fatih,41.0220026,28.7894386
Eczane Sevilay,41.0093393,29.0506429
Kozyatağı Meltem Eczanesi,40.9670212,29.0917071
Eczane Kozyatağı Marmara,40.9673682,29.0914957
İsimsiz Eczane,41.0102330,28.9749233
Bahariye Cadde,40.9888321,29.0288884
Bilge Eczanesi,40.8281483,29.3082050
İlhan Eczanesi,40.8279722,29.3077281
Nergiz Eczanesi,40.9257534,29.1319958
Elif Eczanesi,40.9333720,29.1341725
Gelibolu Eczanesi,40.9335539,29.1308993
Berk Eczanesi,40.9276884,29.1416780
İsimsiz Eczane,40.9254630,29.1337360
Eczane Lens İstanbul,40.9265329,29.3115424
Yeditepe Eczanesi,40.9306410,29.1346377
Eczane Köprülüler,40.9849106,29.0592070
Eczane Nihan,40.9855058,29.0594484
Eczane Yağmur,41.0165354,29.0243172
Demir Eczanesi,40.9679804,29.0657877
Fırtına Eczanesi,41.0512935,28.9178904
Kaya Eczanesi,41.0755464,28.1475532
Gündüz Eczanesi,41.0815502,28.2030058
Serra Eczanesi,41.0843743,28.2102273
Maciter Eczanesi,41.0813270,28.2246751
Safa Eczanesi,41.0878563,28.2429297
Vefa Eczanesi,41.0749485,28.2442288
Marmara Eczanesi,41.0733900,28.2462130
Asrın Eczanesi,41.0745260,28.2488329
Seval Eczanesi,41.0730065,28.2499488
Canan Eczanesi,41.0730758,28.2513532
Ecem Eczanesi,41.0823158,28.2224490
Erkan Eczanesi,41.0786046,28.2382858
Akar Eczanesi,41.0787358,28.2380265
Sizin Eczanesi,41.0767854,28.2399050
Millet Eczanesi,41.0778535,28.2421735
Semih Eczanesi,41.0771518,28.2433257
Birce Eczanesi,41.0760352,28.2424231
Şifa Eczanesi,41.0747381,28.2453490
Derman Eczanesi,41.0746882,28.2471238
Alan Eczanesi,41.0735887,28.2465805
Pelin Eczanesi,41.0746438,28.2487654
Başaran Eczanesi,41.0738862,28.2501860
Yüksel Eczanesi,41.0779260,28.2489502
Çağdaş Eczanesi,41.0913178,28.2600490
Almina Eczanesi,41.0900117,28.2560677
Çınar Eczanesi,41.0786043,28.2563242
Merve Eczanesi,41.0830462,28.2488592
Akdeniz Eczanesi,41.0867027,28.2488283
Gamze Eczanesi,41.0803166,28.2614988
Sağlık Eczanesi,41.0720090,28.2580527
Konak Eczanesi,41.0845638,28.2467235
Ulus Eczanesi,41.0721445,28.2588023
İstanbul Eczanesi,41.0862315,28.2483790
Çağla Eczanesi,41.0701583,28.2547374
Lale Eczanesi,41.0758458,28.2514470
Gökoğlu Eczanesi,41.0767683,28.2514618
Kaptan Eczanesi,41.0772675,28.2498188
Derya Eczanesi,41.0774671,28.2495577
Mercan Eczanesi,41.0719232,28.2588082
Güner Eczanesi,41.0775445,28.2491036
Şanslı Eczanesi,41.0566355,28.3637007
Tuğba Eczanesi,41.0545920,28.3783130
Ferit Gündoğan Eczanesi,41.0912236,28.3274137
Çakıl Eczanesi,41.1221671,28.4504387
Akbulut Eczanesi,41.1340152,28.4675056
Leman Eczanesi,41.1292323,28.4613080
Özbey Eczanesi,41.1352610,28.4643915
Rıdvan Eczanesi,41.1362651,28.4661331
Nane Limon Eczanesi,41.1361254,28.4665966
Gülay Özbay Eczanesi,41.1365766,28.4650559
Güneş Eczanesi,40.8238250,29.3186248
Manolya Eczanesi,40.8398174,29.3068353
Umut Eczanesi,40.8319426,29.3114955
Mutluluk Eczanesi,40.8296529,29.3096876
Tuzla Port Eczanesi,40.8176370,29.2999196
Lotus Eczanesi,40.8271016,29.3074345
Lavanta Eczanesi,40.8441452,29.2990719
Via Marina Eczanesi,40.8175327,29.3173371
Defne Eczanesi,40.8461460,29.3013723
Eczane Hale Aydın,41.1055420,28.7536051
İsimsiz Eczane,41.0557201,28.9575232
İsimsiz Eczane,41.0556614,28.9576935
Sera Eczane,41.1008620,28.8990692
İsimsiz Eczane,41.0946455,28.8937645
Nar Eczanesi,41.1006181,28.8588684
Eczane İdeal,40.9721623,29.0773300
Eczane İncir,40.9778846,29.0914377
La Vida Eczanesi,41.0747422,28.6227751
Eczane Nesrin,41.0055348,29.0464111
Merve Eczanesi,41.0703123,28.2527534
İhsaniye Eczanesi,41.2539535,28.3595267
Mai Eczanesi,41.4114050,28.1848010
Wellness Port Eczanesi,41.2623071,28.7446811
Melike Sultan Eczanesi,41.2620063,28.7460911
Terkos Eczanesi,41.3024784,28.6755748
Vefa Eczanesi,41.1838782,28.6122535
Elya Eczanesi,41.1822202,28.6120556
İnternational Eczanesi,41.2624150,28.7466280
Fatih Eczanesi,41.1811141,28.6128823
Elif Eczanesi,41.1540198,28.6190664
Sevdenur Eczanesi,41.1560871,28.6193710
Yeni Şifa Eczanesi,41.1564031,28.6195793
Çilek Eczanesi,41.1576850,28.6223023
Can Eczanesi,41.1559353,28.6248607
Bahçesemt Eczanesi,41.0912626,28.6432828
Ilgın Eczanesi,41.0934667,28.6448004
Uludağ Eczanesi,41.0923773,28.6450541
Derin Eczanesi,41.1109328,28.6540777
Flora Eczanesi,41.0921840,28.6467548
Doğanay Eczanesi,41.1791733,28.7095235
Sırma Eczanesi,41.1854237,28.7250265
Yayla Eczanesi,41.1760534,28.7026006
Buse Eczanesi,41.1863590,28.7291914
Arnavutköy Eczanesi,41.1816946,28.7132508
And Eczanesi,41.1845137,28.7182664
Ramazanoğlu Eczanesi,41.1852836,28.7132149
Avlu 34 Eczanesi,41.1832199,28.7344811
İrem Eczanesi,41.2150325,28.7457679
İnan Eczanesi,41.2082015,28.7330280
Kaya Eczanesi,41.2011911,28.7431992
Bolluca Eczanesi,41.2002700,28.7631098
Nar Eczanesi,41.1893519,28.7625570
İmrahor Gümüş Eczanesi,41.2147023,28.7454578
Seren Eczanesi,41.1969297,28.7282501
Derya Eczanesi,41.1897043,28.7361291
Şeyma Eczanesi,41.1933681,28.7471583
Mavigöl Büşra Eczanesi,41.2013373,28.7651819
Kübra Eczanesi,41.2001203,28.7637186
Genç Eczanesi,41.1856682,28.7632426
Sevgi Eczanesi,41.1845476,28.7596396
Boğazköy Şifa Eczanesi,41.1842124,28.7593214
Suatlar Eczanesi,41.2014595,28.7428575
Çağla Eczanesi,41.1989332,28.7276708
Boğazköy Eczanesi,41.1862734,28.7622017
Çiçek Eczanesi,41.1930332,28.7318016
Olgaç Eczanesi,41.1934046,28.7468728
İnci Eczanesi,41.1924739,28.7319343
Yeni Hayat Eczanesi,41.1849749,28.7605224
Portakal Eczanesi,41.1845631,28.7480880
Anadolu Eczanesi,41.1844395,28.7469265
Çam Eczanesi,41.1858401,28.7534758
Miyase Eczanesi,41.1882040,28.7520967
Kelebek Eczanesi,41.1858043,28.7500710
Darüşşifa Eczanesi,41.1817371,28.7473311
Büşra Eczanesi,41.1883200,28.7495239
Tezel Eczanesi,41.1783054,28.7459459
Ecem Eczanesi,41.1816999,28.7440828
Arnavutköy Özge Eczanesi,41.1824321,28.7464008
Şifa Eczanesi,41.1844287,28.7420899
Meydan Eczanesi,41.1826080,28.7395690
Canan Arnavutköy Eczanesi,41.1852293,28.7372984
Yaylalı,41.1783132,28.7460402
Arnavutköy Şifa Eczanesi,41.1785930,28.7463786
Seyidoğlu Eczanesi,41.1787397,28.7457906
Bilgiç Eczanesi,41.1829059,28.7455922
Marmara Eczanesi,41.1842555,28.7449669
Ömür Eczanesi,41.1839939,28.7420416
Merve Nur Eczanesi,41.1824050,28.7414630
Aslı Arnavutköy Eczanesi,41.1852863,28.7371301
Serhad Eczanesi,41.1851700,28.7373622
Taner Eczanesi,41.1783693,28.7461281
Ferdem Eczanesi,41.1790150,28.7464025
Hayat Eczanesi,41.1815947,28.7442459
Nilay Eczanesi,41.1838533,28.7458661
Ela Eczanesi,41.1844171,28.7442417
Güneş Eczanesi,41.1841518,28.7431093
Özdemir Eczanesi,41.1818534,28.7409611
Sedef Eczanesi,41.1816038,28.7372439
Adem Eczanesi,41.1848870,28.7369244
Gamze Eczanesi,41.1850530,28.7374950
Veda Alp Eczanesi,41.1791885,28.7450372
Beyza Onarer Eczanesi,41.1847089,28.7382537
Ezgi Eczanesi,41.1845020,28.7396630
Sağlık Eczanesi,41.1859586,28.7398453
Kamile Eczanesi,41.1480765,28.8525910
Habibler Eczanesi,41.1333233,28.8384364
Çağrı Yancar Eczanesi,41.1203597,28.8069468
Yaşam Eczanesi,41.1317155,28.8308711
Seda Eczanesi,41.1322214,28.8313645
Karadeniz Eczanesi,41.1315612,28.8312437
Portakal Eczanesi,41.1147064,28.8101711
Atakul Eczanesi,41.1205337,28.8070969
Orkide Eczanesi,41.1203856,28.8076345
Kardelen Eczanesi,41.1328072,28.8385230
Meydan Habipler Eczanesi,41.1328991,28.8315348
Melita Eczanesi,41.1086351,28.8098431
Yağmur Eczanesi,41.1859583,28.8802675
Narçiçeği Eczanesi,41.1831188,28.8885960
Özgen Eczanesi,41.1821401,28.8927435
Göktürk Eczanesi,41.1770701,28.8864699
Larus Eczanesi,41.1798706,28.8847294
Erbay Eczanesi,41.1790927,28.8889398
Mimoza Eczanesi,41.1790099,28.8896220
Meltem Eczanesi,41.1786661,28.8912294
İnci Eczanesi,41.1846741,28.8812355
Kahvecioğlu Yıldız Eczanesi,41.1776945,28.8857500
Dinç Eczanesi,41.1795635,28.8855781
Gül Eczanesi,41.1791053,28.8882404
Dilşat Eczanesi,41.1842245,28.8836509
Flora Eczanesi,41.1815324,28.8892338
Oksijen Eczanesi,41.1803908,28.8896757
Onur Eczanesi,41.1781960,28.8929667
Talya Eczanesi,41.1796849,28.8832651
Selin Eczanesi,41.1849779,28.8868581
Erdal Filik Eczanesi,41.1837060,28.8870016
Çamlık Eczanesi,41.1796173,28.8937190
Göktürk Sibel Eczanesi,41.1824209,28.8891572
Sedef Eczanesi,41.1792286,28.8871094
Derya Kaya Eczanesi,41.1785455,28.8910937
Banu Eczanesi,41.1767908,28.8910017
Arzu Eczanesi,41.1776247,28.8868607
Şifa Eczanesi,41.1794108,28.8834615
Kemerburgaz Arium Eczanesi,41.1560929,28.9188867
Vardar Eczanesi,41.1567906,28.9146737
Aysun Eczanesi,41.1604183,28.9112646
Öge Eczanesi,41.1542860,28.9165829
Doğa Eczanesi,41.1587551,28.9129248
Aven Eczanesi,41.1590847,28.9140988
Mert Eczanesi,41.1589552,28.9124113
Zekeriyaköy Eczanesi,41.2081615,29.0211987
Aydın Eczanesi,41.1822871,29.0729870
Organik Eczanesi,41.2114584,29.0384744
Nar Eczanesi,41.2079071,29.0205796
Ada Eczanesi,41.1867762,29.0416008
Köy Eczanesi,41.2023973,29.0345306
Zekeriyaköy Şifa Eczanesi,41.2085145,29.0221560
Panaroma Life Eczanesi,41.1938458,29.0506115
Boğaziçi Site Eczanesi,41.1906952,29.0460044
Emek Eczanesi,41.1471842,29.0873614
Hilal Eczanesi,41.1463037,29.0873646
Boğaziçi Eczanesi,41.1282006,29.1030296
Tokatköy Gönül Eczanesi,41.1591543,29.0966173
Gümüşsuyu Eczanesi,41.1275688,29.1017502
Kuzey Eczanesi,41.1593184,29.0967625
İlkem Eczanesi,41.1475313,29.0874439
Çayır Eczanesi,41.1460003,29.0873672
Verese Handan Eczanesi,41.1510757,29.0900491
Ortaçeşme Şifa Eczanesi,41.1448065,29.0873989
Yeni Yalıköy Eczanesi,41.1394402,29.0870861
Edep Eczanesi,40.9266740,29.4165153
Bal Eczanesi,40.9086100,29.3919561
Tuğba Eczanesi,40.8167147,29.2887203
Cantürk Eczanesi,40.8566399,29.2963098
Canan Eczanesi,41.0130011,29.2209935
Bulvar Eczanesi,40.9756365,29.2650337
Şueda Eczanesi,40.9778369,29.2655384
Ihlamur Eczanesi,40.9790591,29.2658440
Bosna Eczanesi,40.9813227,29.2664854
Yorulmaz Eczanesi,40.9814161,29.2614505
Hilal Eczanesi,40.9820575,29.2620856
Kübra Eczanesi,40.9823083,29.2620749
Adil Eczanesi,40.9820309,29.2611924
Mine Eczanesi,40.9820411,29.2615517
Lavanta Eczanesi,40.9962671,29.2505334
Mavisu Eczanesi,40.9822565,29.2597417
Liva Eczanesi,40.9817860,29.2583619
Nefes Eczanesi,40.9808391,29.2561980
İsimsiz Eczane,41.0357482,28.9826614
İkbal Eczanesi,41.0926298,29.0132852
Oğuzcan,40.9920544,29.2312710
Eczane Atlas,40.9795932,29.0812575
Eczane Suadiye İrem,40.9672151,29.0859476
Eczane Ezgi,40.9927750,29.0519815
Eczane Önder,41.0070372,29.0477450
Mehmet Can Eczanesi,40.9660617,29.1128449
İsimsiz Eczane,41.0309126,28.8311371
İsimsiz Eczane,41.0359325,28.8323442
İsimsiz Eczane,41.0281117,28.8353547
Eczane Işık,41.0357384,28.8266027
Eczane Mandarin,40.9958752,29.0491490
Eczane Şakacı,40.9676047,29.0910571
Eczane Ata,40.9686532,29.0888399
Eczane Vural,41.0125249,29.0907693
Eczane Mungan,40.9655325,29.0907803
Eczane Gülnaz,40.9657659,29.0913603
Eczane Nazan,40.9715091,29.0839567
Eczane Funda,40.9662466,29.0917663
Eczane Hekimoğlu,40.9723491,29.0769278
Eczane Tülin,40.9725762,29.0739919
Eczane Orkun,40.9727573,29.0943038
Bizim Eczanesi,40.9169761,29.2163040
Şehir Eczanesi,41.0784641,28.6674422
Ege Eczanesi,41.0751356,28.6573906
Eczane Pera,40.9691030,29.0721029
Eczane Yalçın,40.9784373,29.0466369
İsimsiz Eczane,41.0871871,28.9730315
Alara Eczanesi,41.0941159,28.9722413
Viaport Eczanesi,40.9370301,29.3249796
eczane,40.9123554,29.2171725
Koza Eczanesi,40.9759863,29.0928049
Simge Eczane,41.0682324,28.9864900
Nurkan Pharmacy,41.0240785,29.1040651
Eczane Mısra Kan,40.9744363,29.0808808
Pirhan Eczanesi,41.1011746,28.8985835
Şişli Altuğ Eczanesi,41.0682000,28.9844355
Rıveyda Eczanesi,41.0233787,29.0722537
Selin,41.0144965,29.0223864
Ferah Eczanesi,41.0531681,28.9155204
Sinem,41.0018741,29.0786845
İsimsiz Eczane,41.0447424,28.9524607
Eczane kaya,41.0452866,28.9633060
Formül,40.9997106,29.2270111
Nar,40.9936067,29.2317283
Liva Dora,40.9983186,29.2269791
Şua,40.9958955,29.0546371
Özdemir,40.9944673,29.0523905
Can Eczanesi Silivri,41.0720272,28.2577730
Eczane İstiklal Cadde,41.0307305,28.9758086
Vitalin Eczanesi,41.0463142,29.0073169
Eczane Meydan,41.1038735,28.8639904
Eczane Brandium,40.9813019,29.1318003
Eczane Taksim Lamartin,41.0392571,28.9848818
Fortis Eczanesi,40.9933301,29.0478220
Büşra Eczanesi,40.9733428,29.1156288
Eczane Anıl,40.9725007,29.0884914
Eczane Nihal,40.9725562,29.0885331
Serra Eczane,41.0840104,28.1939075
Perpa Eczanesi,41.0613035,28.9718788
Afşar Eczanesi,40.9362851,29.1351722
İstanbul Eczanesi (Başakşehir),41.1326564,28.7894553
Huzur Eczanesi,41.0259353,29.0825691
